TimeStamp,0_kbmemfree,0_kbmemused,0_X..memused,0_kbbuffers,0_kbcached,0_kbactive,0_kbinact,0_kbdirty,0_kbswpfree,0_kbswpused,0_kbswpcad,0_X..swpcad,0_dentunusd,0_inode.nr,0_plist.sz,0_ldavg.5,0_temp1_degC,0_temp1_.temp,0_temp2_degC,0_temp2_.temp,0_temp3_degC,0_temp3_.temp,0_temp4_degC,0_temp4_.temp,0_X.dev.mapper.cloud..2.root_MBfsfree,0_X.dev.mapper.cloud..2.root_MBfsused,1_kbmemfree,1_kbmemused,1_X..memused,1_kbbuffers,1_kbcached,1_kbactive,1_kbinact,1_dentunusd,1_inode.nr,1_ldavg.5,1_ldavg.15,1_X.dev.mapper.cloud..3.root_MBfsfree,1_X.dev.mapper.cloud..3.root_MBfsused,1_X.dev.mapper.cloud..3.root_.fsused,2_sum_intr.s,2_i140_intr.s,2_kbmemfree,2_kbmemused,2_X..memused,2_kbbuffers,2_kbcached,2_kbcommit,2_X..commit,2_kbactive,2_file.nr,2_runq.sz,2_plist.sz,2_ldavg.1,2_ldavg.5,2_ldavg.15,2_totsck,2_tcpsck,2_irec.s,2_idel.s,2_iseg.s,2_temp1_degC,2_temp1_.temp,2_temp2_degC,2_temp2_.temp,2_temp3_degC,2_temp3_.temp,2_temp4_degC,2_temp4_.temp,2_X.dev.mapper.cloud..7.root_MBfsfree,2_X.dev.mapper.cloud..7.root_MBfsused,2_X.dev.mapper.cloud..7.root_.fsused,2_X.dev.mapper.cloud..7.root_.ufsused,2_X.dev.mapper.cloud..7.root_Ifree,2_X.dev.mapper.cloud..7.root_Iused,3_all_..soft,3_cpu13_.sys,3_cpu13_.soft,3_cswch.s,3_sum_intr.s,3_i127_intr.s,3_i128_intr.s,3_i129_intr.s,3_i130_intr.s,3_i131_intr.s,3_i132_intr.s,3_i133_intr.s,3_kbmemfree,3_kbmemused,3_X..memused,3_kbbuffers,3_kbcached,3_kbcommit,3_X..commit,3_kbactive,3_kbdirty,3_file.nr,3_runq.sz,3_plist.sz,3_ldavg.1,3_ldavg.5,3_ldavg.15,3_eth1_rxpck.s,3_eth1_txpck.s,3_eth1_txkB.s,3_totsck,3_tcpsck,3_irec.s,3_idel.s,3_orq.s,3_iseg.s,3_oseg.s,3_temp1_degC,3_temp1_.temp,3_temp2_degC,3_temp2_.temp,3_temp3_degC,3_temp3_.temp,3_temp4_degC,3_temp4_.temp,3_X.dev.mapper.cloud..8.root_MBfsfree,3_X.dev.mapper.cloud..8.root_MBfsused,3_X.dev.mapper.cloud..8.root_.fsused,3_X.dev.mapper.cloud..8.root_.ufsused,3_X.dev.mapper.cloud..8.root_Ifree,3_X.dev.mapper.cloud..8.root_Iused,4_cpu0_.usr,4_cpu0_.idle,4_cpu2_.usr,4_cpu2_.idle,4_cpu4_.idle,4_cpu8_.idle,4_cpu10_.usr,4_sum_intr.s,4_kbmemfree,4_kbmemused,4_X..memused,4_kbbuffers,4_kbcached,4_kbcommit,4_X..commit,4_kbactive,4_kbinact,4_file.nr,4_runq.sz,4_plist.sz,4_ldavg.1,4_ldavg.5,4_ldavg.15,4_totsck,4_tcpsck,4_tcp.tw,4_irec.s,4_idel.s,4_iseg.s,4_temp1_degC,4_temp1_.temp,4_temp2_degC,4_temp2_.temp,4_temp3_degC,4_temp3_.temp,4_temp4_degC,4_temp4_.temp,4_X.dev.mapper.cloud..9.root_MBfsfree,4_X.dev.mapper.cloud..9.root_MBfsused,4_X.dev.mapper.cloud..9.root_.fsused,4_X.dev.mapper.cloud..9.root_.ufsused,4_X.dev.mapper.cloud..9.root_Ifree,4_X.dev.mapper.cloud..9.root_Iused,5_all_..idle,5_sum_intr.s,5_i136_intr.s,5_i137_intr.s,5_i138_intr.s,5_i139_intr.s,5_i140_intr.s,5_i141_intr.s,5_i142_intr.s,5_kbmemfree,5_kbmemused,5_X..memused,5_kbbuffers,5_kbcached,5_kbcommit,5_X..commit,5_kbactive,5_kbinact,5_kbdirty,5_kbswpfree,5_kbswpused,5_kbswpcad,5_X..swpcad,5_dentunusd,5_inode.nr,5_plist.sz,5_eth1_rxpck.s,5_eth1_txpck.s,5_eth1_txkB.s,5_totsck,5_tcpsck,5_irec.s,5_idel.s,5_orq.s,5_iseg.s,5_oseg.s,5_temp1_degC,5_temp1_.temp,5_temp2_degC,5_temp2_.temp,5_temp3_degC,5_temp3_.temp,5_temp4_degC,5_temp4_.temp,5_X.dev.mapper.cloud..5.root_MBfsfree,5_X.dev.mapper.cloud..5.root_MBfsused,5_X.dev.mapper.cloud..5.root_.fsused,1_RxPacktes,1_RxBytes,4_RxPacktes,4_RxBytes,5_RxPacktes,5_RxBytes,6_RxPacktes,6_RxBytes,0_TxPacktes,0_TxBytes,1_RxPacktes,1_RxBytes,4_RxPacktes,4_RxBytes,5_RxPacktes,5_TxPacktes,5_RxBytes,5_TxBytes,6_RxPacktes,6_TxPacktes,6_RxBytes,15_RxPacktes,15_RxBytes,17_TxPacktes,17_TxBytes,20_TxPacktes,20_TxBytes,21_RxPacktes,21_RxBytes,22_RxPacktes,22_TxPacktes,22_RxBytes,22_TxBytes,23_RxPacktes,23_TxPacktes,23_RxBytes,23_TxBytes,24_RxPacktes,24_TxPacktes,24_RxBytes,25_RxPacktes,25_TxPacktes,25_RxBytes,25_TxBytes,29_RxPacktes,29_RxBytes,30_TxPacktes,30_TxBytes,31_RxPacktes,31_RxBytes,32_TxPacktes,32_TxBytes,34_RxPacktes,34_RxBytes,35_RxPacktes,35_TxPacktes,35_RxBytes,35_TxBytes,36_RxPacktes,36_TxPacktes,36_TxBytes,37_RxPacktes,37_TxPacktes,37_RxBytes,37_TxBytes,38_RxPacktes,38_TxPacktes,38_RxBytes,40_TxPacktes,40_TxBytes,41_RxPacktes,41_RxBytes,42_TxPacktes,42_TxBytes,43_RxPacktes,43_RxBytes
1479409733,38259252,27704236,42.0,188952,26176816,14790632,11666312,744,66900716,195856,39908,20.38,78643,93634,487,0.14,22.5,32.14,22.0,31.43,23.12,33.04,23.12,33.04,197258,207283,36534724,29428764,44.61,110164,27840516,16435552,11619508,101015,131620,0.08,0.11,178356,226185,55.91,15560.0,56.0,37637664,28325824,42.94,144184,26198768,1433064,1.08,16648072,1344,6,508,1.86,24.46,43.87,284,16,287.0,287.0,286.0,22.88,32.68,22.88,32.68,24.88,35.54,24.88,35.54,217772,186769,46.17,51.25,25942723,369981,0.0,1.96,0.0,28224.0,11603.0,263.0,55.0,224.0,2.0,96.0,6.0,14.0,40137168,25827952,39.15,224420,23493808,2608096,1.96,15818968,640,3072,14,556,1.18,22.3,42.91,303.0,195.0,139.4,383,21,349.0,349.0,436.0,367.0,784.0,24.12,34.46,23.88,34.11,24.75,35.36,24.75,35.36,277904,126765,31.33,36.41,25874352,438352,53.12,36.46,47.42,38.14,42.71,40.78,40.86,64874.0,35162128,30801360,46.69,185128,28039684,2752580,2.07,18150140,10916284,3600,9,725,8.22,32.19,49.34,478,16,0,317.0,317.0,317.0,36.62,52.32,36.62,52.32,36.0,51.43,36.0,51.43,154846,249695,61.72,66.81,25843784,468920,99.67,2837.0,61.0,307.0,52.0,117.0,171.0,56.0,267.0,36945288,29018200,43.99,141480,27493472,625240,0.47,16639344,11078424,140,67030392,66180,11220,16.95,93550,90284,448,2616.0,1801.0,2008.56,339,40,769.0,769.0,1104.0,769.0,1730.0,22.0,31.43,22.0,31.43,19.25,27.5,20.0,28.57,81429,323112,79.87,42,3005,137,9463,464,680902,64,4541,179,12468,42,3005,137,9463,464,64,680902,4541,64,448,4541,147,10199,148,10265,187,13008,188,13074,731,112,1061756,7696,112,731,7696,1700324,95,509,6687,513,95,744080,6687,149,10195,146,9936,3,267,3,267,183,12784,114,734,7828,1729916,1877,298,20678,542,97,785690,6831,97,542,6831,140,9661,141,9721,1,74,1,74
1479409734,38257148,27706340,42.0,188952,26179348,14791236,11668080,772,66900716,195856,39908,20.38,78643,93634,487,0.14,22.5,32.14,22.0,31.43,23.38,33.39,23.38,33.39,197258,207283,36534584,29428904,44.61,110164,27840576,16435584,11619532,101015,131620,0.08,0.11,178356,226185,55.91,21066.0,74.0,37612364,28351124,42.98,144184,26198808,1831068,1.38,16759484,1488,8,543,1.71,24.05,43.63,285,17,177.0,177.0,176.0,22.5,32.14,22.0,31.43,24.38,34.82,24.38,34.82,217772,186769,46.17,51.25,25942722,369982,0.0,0.0,1.04,40715.0,20523.0,380.0,84.0,327.0,1.0,94.0,0.0,11.0,40129132,25835988,39.17,224420,23496056,2597884,1.95,15820160,716,3072,0,556,1.18,22.3,42.91,3483.0,1371.0,1380.94,383,21,460.0,460.0,580.0,443.0,1286.0,24.88,35.54,24.5,35.0,26.0,37.14,26.0,37.14,277904,126766,31.33,36.41,25874352,438352,27.37,64.21,29.0,57.0,68.75,53.06,30.93,24205.0,35055932,30907556,46.86,185132,28040912,3111308,2.34,18268536,10916288,3696,16,760,8.22,32.19,49.34,479,17,0,395.0,395.0,395.0,36.0,51.43,35.75,51.07,35.5,50.71,35.5,50.71,154846,249695,61.72,66.81,25843784,468920,99.83,1388.0,81.0,50.0,12.0,45.0,59.0,59.0,94.0,36944800,29018688,43.99,141480,27493472,625240,0.47,16639344,11078424,140,67030392,66180,11220,16.95,93550,90288,448,1865.0,1089.0,1276.53,343,44,243.0,243.0,433.0,242.0,724.0,21.5,30.71,21.5,30.71,19.12,27.32,20.0,28.57,81429,323112,79.87,7,462,179,12206,469,679658,71,4870,182,12404,7,462,179,12206,469,71,679658,4870,71,485,4870,167,11378,167,11378,180,12272,179,12206,418,37,623410,2715,37,418,2715,923146,45,443,3123,439,44,643806,3057,162,11112,165,11371,43,3002,43,3002,179,12182,66,676,4701,1433718,1666,244,16817,429,44,628066,3161,44,429,3161,172,11744,173,11810,44,3129,44,3129
1479409735,38255356,27708132,42.01,188952,26181036,14791804,11669316,804,66900716,195856,39908,20.38,78643,93634,487,0.14,22.12,31.61,22.0,31.43,23.0,32.86,23.0,32.86,197258,207283,36534628,29428860,44.61,110164,27840604,16435600,11619548,101015,131620,0.08,0.11,178356,226185,55.91,35204.0,168.0,37506048,28457440,43.14,144184,26198864,1763276,1.33,16760544,1488,5,544,1.71,24.05,43.63,285,17,267.0,267.0,265.0,23.0,32.86,23.0,32.86,24.5,35.0,24.5,35.0,217772,186769,46.17,51.25,25942722,369982,0.04,0.98,0.0,19249.0,4377.0,114.0,17.0,85.0,1.0,66.0,0.0,12.0,40128520,25836600,39.17,224420,23496708,2596860,1.95,15820768,772,3072,0,556,1.18,22.3,42.91,1798.0,754.0,744.01,383,21,158.0,158.0,155.0,156.0,295.0,23.88,34.11,23.5,33.57,24.88,35.54,24.88,35.54,277903,126766,31.33,36.41,25874352,438352,37.11,45.36,37.0,46.0,43.43,47.47,33.0,21484.0,35022712,30940776,46.91,185132,28041720,3173696,2.39,18279016,10916912,3744,21,764,8.22,32.19,49.34,480,18,0,583.0,583.0,581.0,35.88,51.25,35.62,50.89,35.88,51.25,35.88,51.25,154846,249695,61.72,66.81,25843784,468920,99.62,3181.0,113.0,241.0,194.0,106.0,190.0,408.0,202.0,36940036,29023452,44.0,141480,27493536,613932,0.46,16640996,11078460,12,67030392,66180,11220,16.95,93559,90307,451,1421.0,1454.0,1705.83,348,46,927.0,927.0,1674.0,923.0,2511.0,22.0,31.43,22.0,31.43,19.5,27.86,20.0,28.57,81429,323112,79.87,15,1175,147,10087,805,1192656,101,7187,161,11196,15,1175,147,10087,805,101,1192656,7187,101,805,7187,147,10075,143,9811,159,11040,159,11040,858,130,1252476,9168,130,858,9168,2063356,100,803,7052,803,101,1188628,7118,149,10279,149,10279,6,396,6,396,154,10734,115,710,8190,1729996,1501,270,18990,823,106,1217924,7388,107,814,7454,148,10129,148,10123,7,462,7,462
1479409737,38252732,27710756,42.01,188952,26184776,14793144,11671196,860,66900716,195856,39908,20.38,78643,93634,487,0.14,22.5,32.14,22.0,31.43,23.5,33.57,23.5,33.57,197258,207283,36534828,29428660,44.61,110168,27840660,16435644,11619592,101015,131620,0.08,0.11,178356,226185,55.91,16917.0,90.0,37405052,28558436,43.29,144184,26198956,2097140,1.58,16882720,1536,3,581,1.71,24.05,43.63,286,18,269.0,269.0,268.0,23.62,33.75,23.5,33.57,25.38,36.25,25.38,36.25,217772,186769,46.17,51.25,25942721,369983,0.0,2.08,0.0,55981.0,30998.0,430.0,17.0,195.0,1.0,262.0,0.0,13.0,40075204,25889916,39.25,224428,23497820,2922880,2.2,15869776,864,3120,2,592,1.65,22.05,42.71,2226.0,1257.0,1329.34,384,22,492.0,492.0,717.0,488.0,1120.0,25.5,36.43,25.0,35.71,25.25,36.07,25.25,36.07,277903,126766,31.33,36.41,25874351,438353,41.05,46.32,45.36,43.3,43.75,53.76,35.05,50903.0,34906668,31056820,47.08,185132,28043232,3915044,2.94,18474052,10918404,3840,11,833,8.84,31.93,49.16,480,19,0,519.0,519.0,518.0,36.62,52.32,36.62,52.32,35.75,51.07,35.75,51.07,154845,249696,61.72,66.81,25843783,468921,99.67,2835.0,299.0,127.0,225.0,65.0,192.0,201.0,156.0,36939632,29023856,44.0,141484,27493600,613932,0.46,16639788,11078484,100,67030392,66180,11220,16.95,93550,90296,448,3186.0,2542.0,2777.96,351,52,835.0,835.0,1401.0,834.0,2149.0,21.12,30.18,21.12,30.18,19.38,27.68,19.5,27.86,81429,323112,79.87,65,4715,137,9367,492,716534,65,4771,202,14082,65,4715,137,9367,492,66,716534,4849,65,509,4771,139,9499,138,9433,195,13516,193,13384,598,80,868300,5693,80,598,5693,1454740,63,448,4591,448,62,651494,4525,139,9499,139,9499,52,3760,53,3826,183,12648,91,613,6338,1557202,1621,273,18920,486,63,711834,4511,63,486,4511,136,9301,136,9295,65,4642,65,4642
1479409738,38249476,27714012,42.01,188952,26187044,14793488,11672936,892,66900716,195856,39908,20.38,78643,93634,487,0.14,22.5,32.14,22.38,31.96,23.5,33.57,23.5,33.57,197258,207283,36534984,29428504,44.61,110168,27840692,16435680,11619616,101015,131620,0.08,0.11,178356,226185,55.91,49714.0,84.0,37380148,28583340,43.33,144184,26199000,2160844,1.62,16882536,1536,11,581,1.71,24.05,43.63,287,19,268.0,268.0,267.0,23.75,33.93,23.62,33.75,26.12,37.32,26.12,37.32,217771,186770,46.17,51.25,25942720,369984,0.04,0.0,1.03,51248.0,28740.0,440.0,49.0,306.0,2.0,90.0,0.0,12.0,39966260,25998860,39.41,224428,23491024,3307460,2.49,15979192,916,3264,13,628,1.65,22.05,42.71,2089.0,1130.0,1198.68,385,23,468.0,468.0,613.0,469.0,1118.0,25.25,36.07,24.88,35.54,25.5,36.43,25.5,36.43,277903,126766,31.33,36.41,25874350,438354,40.86,44.09,43.75,39.58,39.8,44.33,39.18,29587.0,34722904,31240584,47.36,185132,28045148,3856560,2.9,18493640,10920176,3840,14,833,8.84,31.93,49.16,480,19,0,591.0,590.0,590.0,36.38,51.96,36.38,51.96,36.0,51.43,36.0,51.43,154845,249696,61.72,66.81,25843783,468921,99.71,3463.0,209.0,149.0,114.0,107.0,115.0,216.0,350.0,36937680,29025808,44.0,141484,27493632,613932,0.46,16639884,11078496,132,67030392,66180,11220,16.95,93550,90298,448,2543.0,2047.0,2407.13,353,54,867.0,867.0,1606.0,867.0,2523.0,21.12,30.18,21.12,30.18,19.5,27.86,19.88,28.39,81429,323112,79.87,57,4102,289,19526,697,1017530,98,6836,346,23628,57,4102,289,19526,697,98,1017530,6836,98,697,6836,282,19064,282,19064,343,23510,344,23576,550,70,817610,4993,72,550,5125,1392466,100,722,7037,722,101,1055948,7103,274,18536,273,18470,98,7197,97,7131,361,24810,91,785,6263,1853510,2446,453,31139,662,94,964732,6757,95,662,6823,286,19328,287,19394,93,6855,94,6933
1479409739,38247352,27716136,42.02,188952,26189772,14794448,11675224,920,66900716,195856,39908,20.38,78643,93634,487,0.13,22.5,32.14,22.0,31.43,23.5,33.57,23.5,33.57,197258,207283,36534984,29428504,44.61,110168,27840692,16435680,11619616,101015,131620,0.08,0.11,178356,226185,55.91,33960.0,89.0,37283124,28680364,43.48,144184,26199048,2514264,1.89,16994452,1632,18,616,1.82,23.7,43.41,287,19,333.0,333.0,332.0,24.5,35.0,23.88,34.11,26.5,37.86,26.5,37.86,217771,186770,46.17,51.25,25942720,369984,0.04,3.96,1.98,45699.0,21763.0,525.0,73.0,378.0,1.0,66.0,0.0,14.0,39960148,26004972,39.42,224428,23494744,3297200,2.48,15979220,976,3264,0,628,1.65,22.05,42.71,4150.0,1494.0,1495.1,385,23,576.0,576.0,666.0,575.0,1634.0,25.5,36.43,25.25,36.07,26.0,37.14,26.0,37.14,277903,126766,31.33,36.41,25874350,438354,46.46,37.37,48.98,37.76,39.39,38.71,46.24,37186.0,34797272,31166216,47.25,185136,28046280,4226384,3.18,18563716,10921340,3888,13,868,8.84,31.93,49.16,480,20,0,655.0,656.0,655.0,37.0,52.86,37.0,52.86,36.0,51.43,36.0,51.43,154845,249696,61.72,66.81,25843783,468921,99.62,3049.0,124.0,268.0,101.0,131.0,138.0,176.0,322.0,36932092,29031396,44.01,141484,27493664,627276,0.47,16641208,11078512,164,67030392,66180,11220,16.95,93559,90319,451,3032.0,2442.0,2855.55,361,59,962.0,962.0,1657.0,959.0,2379.0,21.12,30.18,21.12,30.18,19.5,27.86,19.62,28.04,81429,323112,79.87,114,8033,227,15583,918,1344778,135,9227,333,23064,114,8033,227,15583,918,135,1344778,9227,135,913,9227,224,15361,225,15427,334,23130,334,23130,977,150,1434552,10092,148,977,9960,2410504,139,935,9434,935,138,1370122,9368,227,15559,228,15625,28,1896,29,1962,315,21876,119,685,8219,1649674,2726,433,30029,949,142,1392160,9540,142,949,9552,230,15781,230,15775,33,2238,32,2160
1479409741,38242936,27720552,42.02,188952,26194396,14795784,11678704,976,66900716,195856,39908,20.38,78643,93634,487,0.13,22.62,32.32,22.5,32.14,23.5,33.57,23.5,33.57,197258,207283,36535108,29428380,44.61,110172,27840772,16435712,11619640,101015,131620,0.08,0.11,178355,226186,55.91,49134.0,83.0,37176020,28787468,43.64,144184,26199196,2918408,2.19,17113636,1680,17,652,1.82,23.7,43.41,288,20,362.0,362.0,361.0,24.5,35.0,24.5,35.0,27.0,38.57,27.0,38.57,217771,186770,46.17,51.25,25942719,369985,0.0,3.16,0.0,40442.0,22634.0,499.0,55.0,248.0,3.0,425.0,0.0,12.0,39862012,26103108,39.57,224428,23475644,3673240,2.76,16079124,1028,3312,3,664,1.65,22.05,42.71,3190.0,1597.0,1748.59,386,24,767.0,767.0,914.0,765.0,2051.0,25.88,36.96,25.62,36.61,26.25,37.5,26.25,37.5,277903,126766,31.33,36.41,25874349,438355,62.24,26.53,54.08,32.65,33.33,31.96,55.1,25373.0,34585404,31378084,47.57,185136,28049904,4702760,3.53,18713664,10924804,3936,20,904,10.22,31.83,49.04,481,21,0,626.0,626.0,625.0,37.12,53.04,37.12,53.04,36.5,52.14,36.5,52.14,154845,249696,61.72,66.81,25843782,468922,99.67,3177.0,175.0,166.0,259.0,112.0,306.0,719.0,639.0,36926108,29037380,44.02,141488,27493728,627276,0.47,16639972,11078524,268,67030392,66180,11220,16.95,93550,90310,448,4644.0,3075.0,3322.5,365,66,1729.0,1729.0,2141.0,1730.0,3350.0,22.0,31.43,22.0,31.43,19.5,27.86,20.0,28.57,81429,323112,79.87,117,8223,244,16563,1558,2311915,213,14450,362,24845,117,8223,244,16563,1558,213,2311915,14450,213,1560,14450,265,17901,262,17703,376,25649,376,25649,1197,122,1790778,8509,122,1210,8509,2826956,194,1533,13160,1531,194,2277067,13160,266,17979,267,18045,175,12032,176,12098,403,27551,99,934,6882,2024714,3482,505,34639,1500,179,2235778,12146,177,1501,12014,248,16695,249,16760,176,11854,176,11854
1479409742,38240616,27722872,42.03,188952,26196616,14795896,11679520,1004,66900716,195856,39908,20.38,78643,93634,487,0.13,22.88,32.68,22.25,31.79,23.5,33.57,23.5,33.57,197258,207283,36535200,29428288,44.61,110172,27840808,16435712,11619644,101015,131620,0.08,0.11,178355,226186,55.91,45793.0,97.0,37102116,28861372,43.75,144184,26199268,3214820,2.42,17163036,1728,16,688,1.82,23.7,43.41,289,21,397.0,397.0,398.0,24.5,35.0,24.5,35.0,26.75,38.21,26.75,38.21,217771,186770,46.17,51.25,25942718,369986,0.0,0.99,0.0,46803.0,25054.0,628.0,41.0,442.0,2.0,147.0,0.0,95.0,39747832,26217288,39.74,224436,23469784,4047912,3.04,16183540,1144,3360,2,700,2.48,21.88,42.55,5674.0,1912.0,1923.73,387,25,739.0,739.0,849.0,740.0,1778.0,26.5,37.86,25.62,36.61,26.5,37.86,26.5,37.86,277903,126766,31.33,36.41,25874348,438356,46.32,33.68,45.83,33.33,31.31,30.3,49.49,31667.0,34604916,31358572,47.54,185136,28051940,4632412,3.48,18722096,10926344,3936,13,905,10.22,31.83,49.04,481,21,0,640.0,640.0,640.0,37.0,52.86,37.0,52.86,36.88,52.68,36.88,52.68,154845,249696,61.72,66.81,25843782,468922,99.71,3486.0,260.0,397.0,236.0,241.0,174.0,352.0,536.0,36921892,29041596,44.03,141488,27493732,614088,0.46,16641040,11078528,80,67030392,66180,11220,16.95,93559,90332,451,4533.0,3705.0,4529.53,373,71,1443.0,1443.0,2399.0,1439.0,3799.0,22.0,31.43,22.0,31.43,20.0,28.57,20.0,28.57,81429,323112,79.87,89,6203,224,15157,926,1386948,106,7364,311,21179,89,6203,224,15157,926,106,1386948,7364,106,926,7364,207,14011,210,14209,302,20553,306,20849,1012,141,1504161,9573,144,1012,9795,2413505,112,924,7784,924,112,1382577,7784,209,14119,209,14119,99,6721,99,6721,296,20121,168,1073,11420,2573432,2775,463,31475,979,118,1461247,8180,118,966,8185,220,14893,219,14827,104,7295,102,7168
1479409743,38238152,27725336,42.03,188952,26199816,14796704,11681724,1032,66900716,195856,39908,20.38,78643,93634,487,0.13,22.5,32.14,22.5,32.14,23.5,33.57,23.5,33.57,197258,207283,36535488,29428000,44.61,110172,27840836,16435744,11619668,101015,131620,0.08,0.11,178355,226186,55.91,53831.0,92.0,37116356,28847132,43.73,144184,26199340,3498060,2.63,17252024,1824,9,723,1.82,23.7,43.41,290,22,405.0,405.0,402.0,25.12,35.89,25.12,35.89,26.88,38.39,26.88,38.39,217771,186770,46.17,51.25,25942717,369987,0.04,1.05,0.0,46417.0,27040.0,608.0,102.0,444.0,2.0,79.0,0.0,48.0,39634276,26330844,39.92,224436,23468084,4435072,3.33,16293856,1220,3360,15,737,2.48,21.88,42.55,3345.0,1412.0,1470.72,388,26,726.0,726.0,994.0,726.0,1776.0,26.38,37.68,26.25,37.5,27.0,38.57,27.0,38.57,277903,126766,31.33,36.41,25874347,438357,50.52,27.84,48.94,30.85,27.0,28.12,53.54,30986.0,34467912,31495576,47.75,185140,28054272,5041948,3.79,18838208,10928516,3984,21,942,10.22,31.83,49.04,482,22,0,617.0,617.0,618.0,37.5,53.57,37.5,53.57,37.0,52.86,37.0,52.86,154845,249696,61.72,66.81,25843782,468922,99.58,5046.0,192.0,395.0,325.0,435.0,285.0,527.0,608.0,36918948,29044540,44.03,141488,27493800,614088,0.46,16641484,11078552,148,67030392,66180,11220,16.95,93559,90336,451,5143.0,4460.0,5293.31,377,75,1901.0,1901.0,2873.0,1901.0,4497.0,22.25,31.79,22.25,31.79,20.0,28.57,20.5,29.29,81429,323112,79.87,83,5690,249,16786,845,1242658,154,10356,329,22195,83,5690,249,16786,845,154,1242658,10356,154,841,10356,260,17524,256,17260,334,22689,330,22393,969,144,1424962,9942,141,962,9720,2283884,156,903,10524,903,156,1327078,10524,257,17350,257,17350,75,5383,75,5383,340,23109,133,1035,9216,2415696,2989,474,32391,902,152,1326780,10272,152,916,10272,244,16444,245,16504,80,5725,80,5725
1479409745,38233720,27729768,42.04,188952,26203488,14798032,11685264,64,66900716,195856,39908,20.38,78643,93634,487,0.13,22.5,32.14,22.38,31.96,23.5,33.57,23.5,33.57,197258,207283,36535336,29428152,44.61,110172,27840896,16435780,11619692,101015,131620,0.08,0.11,178355,226186,55.91,26064.0,143.0,36954880,29008608,43.98,144184,26199472,3829312,2.88,17363228,1920,9,759,3.11,23.61,43.28,291,23,354.0,354.0,353.0,25.5,36.43,25.5,36.43,27.75,39.64,27.75,39.64,217771,186770,46.17,51.25,25942716,369988,0.04,1.04,0.0,30045.0,13784.0,334.0,89.0,250.0,2.0,121.0,0.0,28.0,39522548,26442572,40.09,224436,23464836,4797236,3.61,16401460,1348,3456,2,772,2.48,21.88,42.55,4270.0,1523.0,1570.66,389,27,480.0,480.0,502.0,479.0,1088.0,26.5,37.86,25.38,36.25,26.88,38.39,26.88,38.39,277903,126766,31.33,36.41,25874346,438358,65.31,19.39,55.21,25.0,25.77,26.04,59.18,28961.0,34327628,31635860,47.96,185148,28058476,5397608,4.06,18953392,10931896,4080,15,977,10.22,31.83,49.04,483,23,0,624.0,624.0,624.0,37.5,53.57,37.5,53.57,37.12,53.04,37.12,53.04,154845,249696,61.72,66.81,25843782,468922,99.79,3311.0,244.0,170.0,392.0,259.0,430.0,443.0,529.0,36915128,29048360,44.04,141488,27493864,614088,0.46,16640340,11078580,212,67030392,66180,11220,16.95,93550,90324,448,4655.0,3541.0,3896.52,379,80,1728.0,1728.0,2417.0,1730.0,3728.0,22.0,31.43,22.0,31.43,20.0,28.57,20.0,28.57,81429,323112,79.87,189,13211,259,17602,875,1299864,112,7676,446,30681,189,13211,259,17602,875,112,1299864,7676,112,844,7676,270,18340,272,18472,457,31491,457,31503,653,88,975994,5868,89,691,5934,1640238,104,800,7088,783,103,1163794,7022,272,18460,272,18460,161,11567,161,11567,492,34065,98,667,6785,1375382,3936,589,40784,795,99,1180514,6722,99,778,6722,262,17800,262,17794,159,11391,158,11325
1479409746,38231976,27731512,42.04,188952,26204880,14798556,11686596,96,66900716,195856,39908,20.38,78643,93634,487,0.13,22.5,32.14,22.38,31.96,23.0,32.86,23.0,32.86,197258,207283,36535464,29428024,44.61,110180,27840916,16435804,11619724,101015,131620,0.08,0.11,178355,226186,55.91,59335.0,147.0,36903292,29060196,44.05,144184,26199516,3910544,2.94,17389848,1920,10,760,3.11,23.61,43.28,291,23,439.0,439.0,437.0,25.75,36.79,25.5,36.43,27.88,39.82,27.88,39.82,217771,186770,46.17,51.25,25942716,369988,0.0,3.09,1.03,48628.0,28960.0,633.0,136.0,492.0,7.0,226.0,0.0,30.0,39512900,26452220,40.1,224436,23468208,4809284,3.61,16403284,1400,3456,11,772,2.48,21.88,42.55,3724.0,1740.0,1927.63,389,27,875.0,875.0,944.0,877.0,2476.0,27.0,38.57,26.0,37.14,27.12,38.75,27.12,38.75,277903,126766,31.33,36.41,25874346,438358,61.22,21.43,51.58,26.32,24.24,26.8,55.0,49615.0,34358660,31604828,47.91,185148,28060120,5440164,4.09,18962748,10933032,4080,18,977,11.24,31.68,48.9,483,23,0,619.0,619.0,619.0,38.0,54.29,38.0,54.29,37.12,53.04,37.12,53.04,154845,249696,61.72,66.81,25843782,468922,99.58,3812.0,153.0,324.0,345.0,165.0,528.0,433.0,483.0,36907080,29056408,44.05,141488,27493896,614088,0.46,16641292,11078596,8,67030392,66180,11220,16.95,93559,90343,451,5120.0,3653.0,4242.45,384,82,1721.0,1721.0,2548.0,1715.0,3736.0,22.0,31.43,22.0,31.43,19.62,28.04,20.12,28.75,81429,323112,79.87,142,9636,301,20406,865,1282033,135,9287,444,30108,142,9636,301,20406,865,132,1282033,9089,135,894,9287,301,20418,298,20208,430,29196,430,29184,1044,199,1531305,13619,199,1042,13619,2449205,153,933,10475,934,152,1383079,10409,279,18762,279,18762,208,14248,208,14248,427,28938,197,1092,13254,2378110,3565,623,42114,935,158,1382236,10817,159,951,10907,301,20406,301,20406,215,14874,217,15006
