TimeStamp,0_kbmemfree,0_kbmemused,0_X..memused,0_kbbuffers,0_kbcached,0_kbactive,0_kbinact,0_kbswpfree,0_kbswpused,0_kbswpcad,0_dentunusd,0_inode.nr,0_X.dev.mapper.cloud..2.root_MBfsfree,0_X.dev.mapper.cloud..2.root_MBfsused,1_kbmemfree,1_kbmemused,1_X..memused,1_kbbuffers,1_kbcached,1_kbactive,1_kbinact,1_ldavg.15,1_X.dev.mapper.cloud..3.root_MBfsfree,1_X.dev.mapper.cloud..3.root_MBfsused,1_X.dev.mapper.cloud..3.root_.fsused,2_kbmemfree,2_kbmemused,2_X..memused,2_kbbuffers,2_kbcached,2_kbactive,2_file.nr,2_plist.sz,2_ldavg.1,2_ldavg.5,2_ldavg.15,2_totsck,2_X.dev.mapper.cloud..7.root_MBfsfree,2_X.dev.mapper.cloud..7.root_MBfsused,2_X.dev.mapper.cloud..7.root_.fsused,2_X.dev.mapper.cloud..7.root_.ufsused,2_X.dev.mapper.cloud..7.root_Ifree,2_X.dev.mapper.cloud..7.root_Iused,3_sum_intr.s,3_i129_intr.s,3_kbmemfree,3_kbmemused,3_X..memused,3_kbbuffers,3_kbcached,3_kbcommit,3_X..commit,3_kbactive,3_file.nr,3_runq.sz,3_plist.sz,3_ldavg.1,3_ldavg.5,3_ldavg.15,3_totsck,3_irec.s,3_idel.s,3_orq.s,3_iseg.s,3_X.dev.mapper.cloud..8.root_MBfsfree,3_X.dev.mapper.cloud..8.root_MBfsused,3_X.dev.mapper.cloud..8.root_.fsused,3_X.dev.mapper.cloud..8.root_.ufsused,3_X.dev.mapper.cloud..8.root_Ifree,3_X.dev.mapper.cloud..8.root_Iused,4_kbmemfree,4_kbmemused,4_X..memused,4_kbbuffers,4_kbcached,4_kbcommit,4_X..commit,4_kbactive,4_file.nr,4_runq.sz,4_plist.sz,4_ldavg.1,4_ldavg.5,4_ldavg.15,4_tcp.tw,4_X.dev.mapper.cloud..9.root_MBfsfree,4_X.dev.mapper.cloud..9.root_MBfsused,4_X.dev.mapper.cloud..9.root_.fsused,4_X.dev.mapper.cloud..9.root_.ufsused,4_X.dev.mapper.cloud..9.root_Ifree,4_X.dev.mapper.cloud..9.root_Iused,5_i138_intr.s,5_i139_intr.s,5_i142_intr.s,5_kbbuffers,5_kbcached,5_kbactive,5_kbinact,5_kbdirty,5_kbswpfree,5_kbswpused,5_kbswpcad,5_X..swpcad,5_dentunusd,5_irec.s,5_idel.s,5_orq.s,5_iseg.s,5_temp1_degC,5_temp1_.temp,5_temp2_degC,5_temp2_.temp,5_temp3_degC,5_temp3_.temp,5_temp4_degC,5_temp4_.temp,5_X.dev.mapper.cloud..5.root_MBfsfree,5_X.dev.mapper.cloud..5.root_MBfsused,5_X.dev.mapper.cloud..5.root_.fsused,6_RxPacktes,6_RxBytes,5_TxPacktes,5_TxBytes,6_RxPacktes,6_RxBytes,22_TxPacktes,22_TxBytes,23_RxPacktes,23_RxBytes,24_RxPacktes,24_RxBytes,25_TxPacktes,25_TxBytes,35_RxPacktes,35_RxBytes,37_TxPacktes,38_RxPacktes
1479410772,37477376,28486112,43.18,189024,26957864,15291108,11946612,66900740,195832,39904,78608,93599,197228,207313,36508764,29454724,44.65,111152,27870840,16451024,11633160,0.05,178326,226215,55.92,32956760,33006728,50.04,144652,26350376,21307000,4944,2019,71.02,68.46,58.91,326,217625,186916,46.2,51.29,25942666,370038,12827.0,1208.0,35282156,30682964,46.51,225160,23716752,19073596,14.33,20541440,7104,76,2146,77.67,72.11,59.24,428,3603.0,3603.0,6406.0,3609.0,277657,127012,31.39,36.47,25874299,438405,29428620,36534868,55.39,185736,28821980,19348932,14.54,23536100,7488,76,2305,77.14,72.0,62.64,6,154707,249834,61.76,66.84,25843749,468955,1709.0,2119.0,1777.0,141908,27527916,16668068,11089396,1120,67030408,66164,11204,16.93,93543,8960.0,8960.0,12343.0,8954.0,27.0,38.57,27.0,38.57,24.0,34.29,24.5,35.0,81396,323145,79.88,1213,81857,1206,81383,1213,81857,1204,81267,1200,81003,1224,82643,1225,82709,1202,81183,1225,1224
1479410773,37477068,28486420,43.19,189024,26958176,15291292,11946944,66900740,195832,39904,78608,93599,197228,207313,36509124,29454364,44.65,111152,27870868,16451040,11633176,0.05,178326,226215,55.92,33168668,32794820,49.72,144652,26350552,21123164,4896,1987,71.02,68.46,58.91,326,217624,186917,46.2,51.29,25942666,370038,13442.0,1009.0,35251208,30713912,46.56,225160,23721888,19102752,14.36,20570796,7056,78,2143,77.67,72.11,59.24,427,3499.0,3500.0,5891.0,3521.0,277656,127013,31.39,36.47,25874299,438405,29269864,36693624,55.63,185736,28822644,19430856,14.6,23630592,7488,71,2305,77.14,72.0,62.64,6,154707,249834,61.76,66.84,25843749,468955,1748.0,2090.0,1886.0,141908,27527948,16668056,11089396,1152,67030408,66164,11204,16.93,93543,9384.0,9384.0,13035.0,9389.0,27.25,38.93,27.25,38.93,24.0,34.29,24.5,35.0,81396,323145,79.88,1270,86225,1281,86963,1270,86225,1245,84069,1249,84333,1256,85241,1255,85175,1271,86007,1256,1261
1479410774,37476440,28487048,43.19,189024,26958688,15291404,11947372,66900740,195832,39904,78608,93599,197228,207313,36508564,29454924,44.65,111152,27870896,16451076,11633196,0.05,178326,226215,55.92,33067420,32896068,49.87,144652,26350728,21238084,4896,2018,71.02,68.46,58.91,327,217624,186917,46.2,51.29,25942666,370038,12577.23,1113.86,35214752,30750368,46.62,225160,23716540,19089768,14.35,20605812,7104,78,2149,77.67,72.11,59.24,429,3306.93,3305.94,5654.46,3301.98,277656,127013,31.39,36.47,25874299,438405,29286896,36676592,55.6,185736,28822884,19494216,14.65,23644100,7536,83,2308,77.14,72.0,62.64,6,154707,249834,61.76,66.84,25843749,468955,1754.0,2038.0,1818.0,141908,27527980,16668084,11089420,1184,67030408,66164,11204,16.93,93543,9132.0,9131.0,12654.0,9127.0,27.5,39.29,27.5,39.29,24.38,34.82,24.5,35.0,81396,323145,79.88,1242,83566,1239,83356,1242,83566,1243,84098,1243,84098,1251,84172,1248,83974,1208,81432,1251,1255
1479410775,37476340,28487148,43.19,189024,26959740,15292220,11947600,66900740,195832,39904,78608,93599,197228,207313,36508916,29454572,44.65,111152,27870896,16451076,11633196,0.05,178326,226215,55.92,32981164,32982324,50.0,144652,26350888,21317164,4944,2019,70.93,68.49,58.97,327,217624,186917,46.2,51.29,25942666,370038,13349.5,1244.55,35214436,30750684,46.62,225160,23709892,19430132,14.6,20612540,7104,81,2181,77.67,72.11,59.24,429,3936.63,3936.63,6202.97,3892.08,277656,127013,31.39,36.47,25874299,438405,29205240,36758248,55.73,185736,28823652,19824656,14.9,23749508,7536,74,2340,77.14,72.0,62.64,6,154707,249834,61.76,66.84,25843749,468955,1758.0,1994.0,1819.0,141908,27528016,16668140,11089432,88,67030408,66164,11204,16.93,93543,9053.0,9054.0,12395.0,9055.0,27.5,39.29,27.5,39.29,24.0,34.29,24.62,35.18,81396,323145,79.88,1227,82955,1228,83033,1227,82955,1246,83971,1251,84301,1222,82613,1223,82679,1262,85343,1222,1219
1479410776,37474720,28488768,43.19,189024,26960124,15292332,11947904,66900740,195832,39904,78608,93599,197228,207313,36508532,29454956,44.65,111156,27870956,16451120,11633232,0.05,178326,226215,55.92,32862940,33100548,50.18,144656,26351080,21400212,4992,2053,70.93,68.49,58.97,327,217624,186917,46.2,51.29,25942666,370038,13975.0,1180.0,35214872,30750248,46.62,225160,23706808,19355504,14.55,20612180,7056,75,2178,78.18,72.31,59.37,428,4371.0,4371.0,6291.0,4370.0,277656,127013,31.39,36.47,25874299,438405,29271012,36692476,55.63,185736,28824308,19313028,14.51,23639532,7536,76,2284,77.14,72.0,62.64,6,154707,249834,61.76,66.84,25843749,468955,1725.0,2081.0,1882.0,141912,27528048,16668140,11089432,124,67030408,66164,11204,16.93,93543,9159.0,9159.0,12299.0,9154.0,27.5,39.29,27.5,39.29,24.38,34.82,24.5,35.0,81396,323145,79.88,1287,87221,1280,86723,1287,87221,1278,86290,1272,85894,1292,87623,1290,87443,1265,85448,1292,1286
1479410777,37474620,28488868,43.19,189024,26960824,15293052,11947856,66900740,195832,39904,78608,93599,197228,207313,36508948,29454540,44.65,111156,27870956,16451120,11633232,0.05,178326,226215,55.92,32866332,33097156,50.17,144656,26351212,21402936,4992,2053,70.93,68.49,58.97,327,217624,186917,46.2,51.29,25942666,370038,13146.0,1342.0,35291700,30673420,46.5,225160,23701600,18783788,14.12,20538692,7152,69,2115,78.18,72.31,59.37,428,3806.0,3806.0,5991.0,3823.0,277655,127014,31.39,36.47,25874299,438405,29252624,36710864,55.65,185736,28824604,19780968,14.87,23690620,7488,78,2340,77.37,72.13,62.74,6,154706,249835,61.76,66.84,25843749,468955,1701.0,1994.0,1796.0,141912,27528080,16668152,11089444,160,67030408,66164,11204,16.93,93543,8985.0,8985.0,12391.0,8980.0,27.5,39.29,27.5,39.29,24.12,34.46,24.5,35.0,81396,323145,79.88,1322,88775,1328,89207,1322,88775,1263,85398,1267,85686,1321,88697,1323,88877,1299,87374,1321,1320
1479410778,37474420,28489068,43.19,189024,26961208,15293444,11947924,66900740,195832,39904,78608,93599,197228,207313,36508580,29454908,44.65,111156,27871012,16451152,11633256,0.05,178326,226215,55.92,32824096,33139392,50.24,144656,26351384,21446132,4992,2053,70.93,68.49,58.97,327,217624,186917,46.2,51.29,25942666,370038,14125.0,1444.0,35139048,30826072,46.73,225160,23710692,19195180,14.43,20682272,7152,67,2150,78.18,72.31,59.37,429,4403.0,4403.0,6400.0,4384.0,277655,127014,31.39,36.47,25874299,438405,29246476,36717012,55.66,185736,28825404,19485084,14.64,23680016,7440,76,2308,77.37,72.13,62.74,6,154706,249835,61.76,66.84,25843749,468955,1737.0,2043.0,1823.0,141912,27528084,16668152,11089444,164,67030408,66164,11204,16.93,93543,9070.0,9070.0,12680.0,9070.0,27.5,39.29,27.5,39.29,24.0,34.29,24.5,35.0,81396,323145,79.88,1287,86933,1290,87131,1287,86933,1321,88860,1321,88848,1286,86855,1289,87053,1313,88677,1286,1285
1479410779,37473376,28490112,43.19,189024,26962036,15294100,11948120,66900740,195832,39904,78608,93599,197228,207313,36508868,29454620,44.65,111156,27871012,16451152,11633256,0.05,178326,226215,55.92,32912376,33051112,50.11,144656,26351540,21367448,5040,2053,70.93,68.49,58.97,327,217623,186918,46.2,51.29,25942666,370038,14200.0,1198.0,35241424,30723696,46.58,225160,23713624,19104580,14.36,20581164,7056,82,2144,78.18,72.31,59.37,428,4001.0,4001.0,6257.0,4077.0,277655,127014,31.39,36.47,25874299,438405,29260872,36702616,55.64,185736,28826056,19498856,14.65,23660320,7344,79,2305,77.37,72.13,62.74,6,154706,249835,61.76,66.84,25843749,468955,1777.0,2136.0,1819.0,141912,27528148,16668188,11089468,228,67030408,66164,11204,16.93,93543,9184.0,9184.0,12653.0,9192.0,27.12,38.75,27.12,38.75,24.5,35.0,24.5,35.0,81395,323146,79.88,1327,89491,1322,89149,1327,89491,1324,89413,1319,89071,1315,88651,1314,88585,1290,87125,1319,1320
1479410780,37473148,28490340,43.19,189024,26962036,15294100,11948120,66900740,195832,39904,78608,93599,197228,207313,36508672,29454816,44.65,111156,27871012,16451152,11633256,0.05,178326,226215,55.92,32873260,33090228,50.16,144656,26351716,21385564,5088,2027,70.94,68.53,59.03,327,217623,186918,46.2,51.29,25942666,370038,13069.0,1013.0,35179388,30785732,46.67,225160,23720640,19140076,14.38,20640056,7056,71,2144,78.18,72.31,59.37,428,3842.0,3842.0,6022.0,3768.0,277655,127014,31.39,36.47,25874299,438405,29236128,36727360,55.68,185736,28826724,19201840,14.43,23614840,7344,80,2275,77.37,72.13,62.74,6,154706,249835,61.76,66.84,25843749,468955,1703.0,2116.0,1842.0,141912,27528148,16668208,11089472,236,67030408,66164,11204,16.93,93543,9487.0,9487.0,13087.0,9475.0,27.5,39.29,27.5,39.29,24.5,35.0,24.5,35.0,81395,323146,79.88,1373,92690,1377,92966,1373,92690,1283,86467,1283,86467,1379,93134,1375,92834,1388,93732,1378,1384
1479410781,37473124,28490364,43.19,189024,26962860,15294824,11948208,66900740,195832,39904,78608,93599,197228,207313,36509304,29454184,44.65,111160,27871096,16451188,11633280,0.05,178326,226215,55.92,32833912,33129576,50.22,144656,26351896,21419644,5088,2024,70.94,68.53,59.03,328,217623,186918,46.2,51.29,25942666,370038,12476.0,982.0,35156952,30808168,46.7,225160,23727012,19174144,14.41,20659264,7056,83,2144,78.17,72.4,59.47,427,3478.0,3478.0,5917.0,3504.0,277654,127015,31.39,36.47,25874299,438405,29255956,36707532,55.65,185736,28827616,19432456,14.6,23692016,7296,73,2305,77.37,72.13,62.74,6,154706,249835,61.76,66.84,25843749,468955,1762.0,2034.0,1745.0,141912,27528212,16668264,11089520,240,67030408,66164,11204,16.93,93543,9081.0,9080.0,12553.0,9082.0,27.5,39.29,27.5,39.29,25.0,35.71,25.0,35.71,81395,323146,79.88,1434,97527,1430,97263,1434,97527,1396,94540,1401,94882,1435,97533,1440,97905,1395,94611,1433,1427
1479410782,37470692,28492796,43.19,189024,26964044,15295488,11948540,66900740,195832,39904,78608,93599,197228,207313,36508920,29454568,44.65,111160,27871096,16451188,11633280,0.05,178326,226215,55.92,32915248,33048240,50.1,144656,26352052,21354324,5040,2018,70.94,68.53,59.03,326,217623,186918,46.2,51.29,25942666,370038,12277.0,1038.0,35369340,30595780,46.38,225160,23733524,18423748,13.85,20444232,7008,70,2077,78.17,72.4,59.47,426,3252.0,3252.0,5787.0,3246.0,277654,127015,31.39,36.47,25874299,438405,29133016,36830472,55.83,185736,28828668,19811256,14.89,23782796,7344,80,2338,77.42,72.23,62.82,6,154706,249835,61.76,66.84,25843749,468955,1828.0,2065.0,1783.0,141912,27528244,16668228,11089524,272,67030408,66164,11204,16.93,93543,9061.0,9062.0,12583.0,9058.0,27.5,39.29,27.5,39.29,24.5,35.0,24.5,35.0,81395,323146,79.88,1263,85411,1264,85477,1263,85411,1404,95283,1400,95007,1261,85327,1252,84691,1342,90822,1261,1261
1479410785,37468732,28494756,43.2,189024,26966180,15296640,11949680,66900740,195832,39904,78608,93599,197228,207313,36508352,29455136,44.65,111160,27871188,16451240,11633320,0.05,178326,226215,55.92,32757740,33205748,50.34,144656,26352492,21491572,5136,2088,70.7,68.52,59.08,328,217623,186918,46.21,51.29,25942666,370038,14233.0,1150.0,35328568,30636552,46.44,225160,23734636,18741236,14.08,20483324,6960,79,2109,78.17,72.4,59.47,426,3553.0,3553.0,6150.0,3498.0,277653,127016,31.39,36.47,25874299,438405,29275216,36688272,55.62,185736,28830548,19412792,14.59,23664936,7296,72,2303,77.42,72.23,62.82,6,154705,249836,61.76,66.84,25843749,468955,1938.0,2026.0,1580.0,141912,27528352,16668296,11089568,380,67030408,66164,11204,16.93,93543,9090.0,9090.0,12439.0,9087.0,27.5,39.29,27.5,39.29,24.75,35.36,24.88,35.54,81395,323146,79.88,1192,80393,1189,80195,1192,80393,1175,79457,1176,79523,1191,80327,1190,80261,1135,76423,1191,1188
1479410786,37469772,28493716,43.2,189024,26966208,15296956,11949392,66900740,195832,39904,78608,93599,197228,207313,36508352,29455136,44.65,111164,27871188,16451268,11633348,0.05,178326,226215,55.92,32883876,33079612,50.15,144660,26352648,21424372,5088,2053,70.7,68.52,59.08,327,217622,186919,46.21,51.29,25942666,370038,13372.0,1006.0,35312892,30652228,46.47,225164,23738632,18730336,14.08,20493396,7008,75,2112,78.63,72.6,59.61,427,3572.0,3572.0,6110.0,3578.0,277653,127016,31.39,36.47,25874299,438405,29237088,36726400,55.68,185736,28830836,19516052,14.67,23677200,7296,78,2290,77.42,72.23,62.82,7,154705,249836,61.76,66.84,25843749,468955,1903.0,2053.0,1537.0,141912,27528352,16668280,11089568,380,67030408,66164,11204,16.93,93543,9233.0,9233.0,12514.0,9225.0,27.5,39.29,27.5,39.29,24.5,35.0,24.5,35.0,81395,323146,79.88,1270,85622,1272,85730,1270,85622,1273,85707,1273,85707,1271,85688,1271,85688,1303,87820,1271,1268
1479410787,37470028,28493460,43.2,189024,26966848,15297184,11949808,66900740,195832,39904,78608,93599,197228,207313,36507780,29455708,44.65,111164,27871248,16451284,11633420,0.05,178326,226215,55.92,32782912,33180576,50.3,144660,26352812,21475036,5088,2053,70.7,68.52,59.08,327,217622,186919,46.21,51.29,25942666,370038,14517.0,1281.0,35389548,30575572,46.35,225164,23735684,18694020,14.05,20418456,6912,75,2109,78.63,72.6,59.61,427,3964.0,3964.0,6259.0,3984.0,277653,127016,31.39,36.47,25874299,438405,29373772,36589716,55.47,185736,28831368,19010944,14.29,23533348,7200,75,2267,76.98,72.23,62.87,7,154705,249836,61.76,66.84,25843749,468955,1712.0,2070.0,1537.0,141912,27528416,16668312,11089584,444,67030408,66164,11204,16.93,93543,8975.0,8975.0,12474.0,8973.0,27.5,39.29,27.5,39.29,24.5,35.0,24.5,35.0,81395,323146,79.88,1199,80651,1199,80675,1199,80651,1219,82264,1222,82462,1196,80453,1196,80453,1191,80158,1196,1199
1479410791,37466632,28496856,43.2,189024,26968916,15298840,11950140,66900740,195832,39904,78608,93599,197228,207313,36508584,29454904,44.65,111172,27871388,16451332,11633456,0.05,178326,226215,55.92,32614240,33349248,50.56,144664,26353520,21643940,5328,2123,70.41,68.5,59.12,329,217622,186919,46.21,51.29,25942666,370038,14431.0,1230.0,35525576,30439544,46.14,225164,23735148,18256080,13.72,20289584,7056,75,2077,78.63,72.6,59.61,426,3987.0,3987.0,6067.0,3971.0,277652,127017,31.39,36.47,25874298,438406,29312756,36650732,55.56,185736,28833560,19388400,14.57,23603108,7248,74,2300,76.98,72.23,62.87,6,154704,249837,61.76,66.84,25843751,468953,1898.0,2162.0,1715.0,141912,27528548,16668400,11089644,576,67030408,66164,11204,16.93,93543,9148.0,9148.0,12685.0,9155.0,27.5,39.29,27.5,39.29,24.5,35.0,24.5,35.0,81395,323146,79.88,1195,80821,1194,80743,1195,80821,1222,82270,1214,81706,1200,81151,1195,80821,1211,81805,1200,1193
1479410793,37465992,28497496,43.2,189024,26970252,15300472,11949880,66900740,195832,39904,78608,93599,197228,207313,36508076,29455412,44.65,111172,27871452,16451368,11633484,0.05,178326,226215,55.92,32635004,33328484,50.53,144664,26353836,21621148,5232,2123,70.41,68.5,59.12,329,217621,186920,46.21,51.29,25942666,370038,13253.0,1261.0,35394180,30570940,46.34,225168,23723368,18609256,13.99,20422248,7104,78,2112,78.66,72.7,59.71,427,3961.0,3961.0,6430.0,3951.0,277652,127017,31.39,36.47,25874298,438406,29197224,36766264,55.74,185736,28835160,19857940,14.92,23704792,7296,82,2337,76.99,72.31,62.94,6,154704,249837,61.76,66.84,25843750,468954,1904.0,2033.0,1588.0,141912,27528612,16668464,11089660,640,67030408,66164,11204,16.93,93543,8998.0,8998.0,12610.0,8984.0,27.5,39.29,27.5,39.29,24.38,34.82,24.5,35.0,81395,323146,79.88,1209,81098,1208,81032,1209,81098,1211,81593,1208,81359,1211,81218,1215,81494,1216,81775,1211,1215
1479410794,37465076,28498412,43.2,189024,26970696,15300892,11949912,66900740,195832,39904,78608,93599,197228,207313,36508240,29455248,44.65,111172,27871480,16451384,11633500,0.05,178325,226216,55.92,32701664,33261824,50.42,144664,26353992,21556068,5232,2123,70.41,68.5,59.12,330,217621,186920,46.21,51.29,25942666,370038,13405.0,1309.0,35390200,30574920,46.35,225168,23731136,18666932,14.03,20422216,7056,75,2109,78.66,72.7,59.71,426,4171.0,4171.0,6398.0,4210.0,277651,127018,31.39,36.47,25874298,438406,29214316,36749172,55.71,185736,28835588,19758356,14.85,23708140,7248,80,2338,76.99,72.31,62.94,6,154704,249837,61.76,66.84,25843749,468955,1838.0,2067.0,1554.0,141912,27528612,16668460,11089660,640,67030408,66164,11204,16.93,93543,9013.0,9013.0,12628.0,9016.0,27.5,39.29,27.5,39.29,24.5,35.0,24.62,35.18,81395,323146,79.88,1159,78143,1162,78341,1159,78143,1202,80709,1205,80919,1166,78629,1155,77879,1184,79753,1166,1163
1479410795,37464388,28499100,43.2,189024,26971364,15300908,11950560,66900740,195832,39904,78608,93599,197228,207313,36508364,29455124,44.65,111172,27871508,16451404,11633508,0.05,178325,226216,55.92,32614672,33348816,50.56,144664,26354172,21642272,5280,2109,70.94,68.64,59.22,330,217621,186920,46.21,51.29,25942666,370038,13738.0,1177.0,35427040,30538080,46.29,225168,23724784,18402004,13.83,20386748,7056,73,2077,78.66,72.7,59.71,426,4291.0,4291.0,6578.0,4355.0,277651,127018,31.39,36.47,25874298,438406,29247700,36715788,55.66,185736,28836516,19551168,14.69,23671544,7296,82,2310,76.99,72.31,62.94,6,154704,249837,61.76,66.84,25843749,468955,1869.0,2141.0,1551.0,141912,27528680,16668512,11089696,700,67030408,66164,11204,16.93,93543,9269.0,9269.0,12978.0,9258.0,27.5,39.29,27.5,39.29,24.38,34.82,24.88,35.54,81395,323146,79.88,1226,82611,1217,81945,1226,82611,1231,83070,1229,82926,1216,81927,1226,82611,1239,83529,1216,1219
1479410796,37464516,28498972,43.2,189024,26971876,15301524,11950436,66900740,195832,39904,78608,93599,197228,207313,36508364,29455124,44.65,111176,27871532,16451428,11633544,0.05,178325,226216,55.92,32766652,33196836,50.33,144668,26354332,21512896,5280,2094,70.94,68.64,59.22,330,217621,186920,46.21,51.29,25942666,370038,13472.0,1214.0,35364288,30600832,46.39,225168,23732572,18699464,14.05,20444488,7056,75,2109,78.66,72.7,59.71,426,3753.0,3753.0,6457.0,3654.0,277651,127018,31.39,36.47,25874298,438406,29275684,36687804,55.62,185736,28836816,19489144,14.65,23645160,7296,75,2307,76.99,72.31,62.94,6,154704,249837,61.76,66.84,25843749,468955,1948.0,2071.0,1690.0,141912,27528708,16668560,11089724,728,67030408,66164,11204,16.93,93543,9311.0,9311.0,12827.0,9312.0,27.5,39.29,27.5,39.29,24.38,34.82,24.5,35.0,81395,323146,79.88,1139,76708,1149,77440,1139,76708,1173,78863,1170,78665,1141,76840,1140,76774,1155,77700,1141,1139
1479410797,37463928,28499560,43.21,189024,26972320,15301716,11950696,66900740,195832,39904,78608,93599,197228,207313,36507980,29455508,44.65,111176,27871536,16451444,11633560,0.05,178325,226216,55.92,32689988,33273500,50.44,144668,26354504,21566576,5232,2123,70.94,68.64,59.22,329,217621,186920,46.21,51.29,25942666,370038,13188.0,1199.0,35314124,30650996,46.47,225168,23738460,18748668,14.09,20492556,7056,68,2109,78.45,72.76,59.8,426,3476.0,3476.0,6492.0,3473.0,277651,127018,31.39,36.47,25874298,438406,29247796,36715692,55.66,185736,28836968,19746500,14.84,23702252,7296,75,2338,77.15,72.42,63.03,6,154703,249838,61.76,66.84,25843749,468955,2073.0,2081.0,1582.0,141912,27528744,16668540,11089728,764,67030408,66164,11204,16.93,93543,9602.0,9602.0,13183.0,9602.0,27.62,39.46,27.62,39.46,24.5,35.0,24.5,35.0,81395,323146,79.88,1257,84674,1255,84530,1257,84674,1184,79816,1186,79960,1257,84686,1254,84476,1216,81700,1251,1261
1479410802,37464504,28498984,43.2,189024,26972820,15302220,11950720,66900740,195832,39904,78608,93599,197227,207314,36507800,29455688,44.65,111180,27871684,16451520,11633640,0.05,178325,226216,55.92,32919384,33044104,50.09,144672,26355316,21381520,5328,2056,70.94,68.68,59.28,328,217620,186921,46.21,51.29,25942666,370038,15422.0,1200.0,35770844,30194276,45.77,225168,23736784,17205600,12.93,20052452,6720,67,1971,77.77,72.71,59.85,423,4456.0,4457.0,6973.0,4416.0,277649,127020,31.39,36.47,25874298,438406,29405052,36558436,55.42,185736,28838400,19331700,14.53,23516988,7488,72,2303,77.22,72.51,63.11,5,154703,249838,61.76,66.84,25843749,468955,1892.0,2055.0,1865.0,141916,27528884,16668608,11089776,904,67030408,66164,11204,16.93,93543,9804.0,9804.0,13400.0,9804.0,27.5,39.29,27.5,39.29,24.5,35.0,25.0,35.71,81395,323146,79.88,1049,70580,1053,70868,1049,70580,1054,71051,1056,71183,1045,70292,1041,70028,1139,77211,1042,1047
1479410803,37464008,28499480,43.2,189024,26972980,15302540,11950540,66900740,195832,39904,78608,93599,197227,207314,36507440,29456048,44.66,111180,27871740,16451524,11633656,0.05,178325,226216,55.92,32961532,33001956,50.03,144672,26355500,21342508,5232,2053,70.94,68.68,59.28,327,217620,186921,46.21,51.29,25942666,370038,14220.0,1114.0,35727176,30237944,45.84,225168,23726768,17296760,13.0,20097068,6768,71,1968,77.77,72.71,59.85,422,4292.0,4292.0,7095.0,4322.0,277649,127020,31.39,36.47,25874298,438406,29454916,36508572,55.35,185736,28838580,19029140,14.3,23481560,7488,70,2271,77.22,72.51,63.11,5,154702,249839,61.76,66.84,25843749,468955,1801.0,2129.0,1765.0,141916,27528948,16668652,11089808,968,67030408,66164,11204,16.93,93543,9780.0,9781.0,13383.0,9781.0,27.5,39.29,27.5,39.29,24.5,35.0,25.0,35.71,81395,323146,79.88,1171,79419,1171,79419,1171,79419,1203,81226,1201,81094,1177,79851,1181,80115,1080,72541,1179,1176
1479410805,37463640,28499848,43.21,189024,26973264,15302788,11950688,66900740,195832,39904,78608,93599,197227,207314,36507720,29455768,44.65,111180,27871772,16451556,11633676,0.05,178325,226216,55.92,32917808,33045680,50.1,144672,26355792,21393116,5376,2088,70.79,68.68,59.33,328,217619,186922,46.21,51.29,25942666,370038,13355.0,1211.0,35638172,30326948,45.97,225168,23715940,17717092,13.31,20192996,6912,91,2005,77.77,72.71,59.85,424,3640.0,3640.0,6750.0,3659.0,277648,127021,31.39,36.47,25874298,438406,29514840,36448648,55.26,185736,28839020,18745212,14.09,23431372,7488,67,2239,77.22,72.51,63.11,6,154702,249839,61.76,66.84,25843749,468955,1805.0,2160.0,1870.0,141916,27529012,16668660,11089828,1032,67030408,66164,11204,16.93,93543,9580.0,9580.0,13275.0,9581.0,27.5,39.29,27.5,39.29,24.5,35.0,25.12,35.89,81395,323146,79.88,1131,76314,1128,76116,1131,76314,1187,80215,1187,80215,1127,76050,1127,76062,1157,77695,1124,1126
1479410806,37464152,28499336,43.2,189024,26973324,15302820,11950716,66900740,195832,39904,78608,93599,197227,207314,36507692,29455796,44.65,111188,27871828,16451600,11633708,0.05,178325,226216,55.92,32861364,33102124,50.18,144672,26355968,21411404,5328,2053,70.79,68.68,59.33,327,217619,186922,46.21,51.29,25942666,370038,13430.0,1094.0,35492988,30472132,46.19,225168,23721328,17986524,13.52,20331136,6912,73,2040,77.77,72.71,59.85,425,3948.0,3948.0,6570.0,3902.0,277648,127021,31.39,36.47,25874298,438406,29372412,36591076,55.47,185736,28839184,19384328,14.57,23536280,7536,71,2303,77.22,72.51,63.11,6,154702,249839,61.76,66.84,25843749,468955,1938.0,2162.0,1723.0,141924,27529044,16668668,11089836,1064,67030408,66164,11204,16.93,93543,9442.0,9442.0,13227.0,9440.0,27.5,39.29,27.5,39.29,25.0,35.71,25.0,35.71,81395,323146,79.88,1184,79949,1182,79805,1184,79949,1195,80555,1198,80765,1196,80901,1186,80093,1215,82207,1193,1196
